adapted_case,adapted_client,corruption,chunk_id,chunk_start,chunk_end,chunk_size,composition_name,performing_clients,performing_size,raw_wdm,raw_ucs,raw_bnuas,raw_bndas,raw_pdam,wasserstein_distance,aligned_wdm,aligned_ucs,aligned_bnuas,aligned_bndas,aligned_pdam,scaled_wdm,scaled_ucs,scaled_bnuas,scaled_bndas,scaled_pdam,ttaas,composition_accuracy_on_chunk,aggregated_accuracy_on_chunk,ground_truth_composable,predicted_at_0_35,correct_at_0_35,predicted_at_0_4,correct_at_0_4,predicted_at_0_5,correct_at_0_5,predicted_at_0_6,correct_at_0_6,rule_score,inference_score,semantic_score,similarity_score,mlaas_score,prediction_distribution_similarity,weight_cosine_similarity
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C1_C2_C3_C5,"client_0,client_1,client_2,client_4",4,0.022582530975341797,-3.687250820839836,3.998763918876648,0.25889649987220764,0.0,0.6282458901405334,0.9774174690246582,-3.687250820839836,3.998763918876648,0.25889649987220764,0.0,0.6174249613348463,0.03982574699651073,0.6804394517669237,0.3139010556818103,0.0,0.3303182431560182,0.5040000081062317,0.5600000023841858,True,False,False,False,False,False,False,False,False,0.7333333333333334,0.3,0.9313600000000002,0.8149104022347285,0.7415403163426232,0.6568,0.9774088690602257
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C1_C2_C4,"client_0,client_1,client_3",3,0.019504964351654053,-2.474998327117646,3.999225080013275,0.2674817740917206,0.0,0.7054173946380615,0.980495035648346,-2.474998327117646,3.999225080013275,0.2674817740917206,0.0,0.6695502323947359,0.22828196840488651,0.7999907288656767,0.3279955030691827,0.0,0.40516368654689633,0.4819999933242798,0.5339999794960022,True,True,True,True,True,False,False,False,False,0.7333333333333334,0.3,0.9311400000000001,0.8386044224060049,0.7522401325488488,0.6557,0.9804863787943586
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C1_C2_C4_C5,"client_0,client_1,client_3,client_4",4,0.02094179391860962,-2.9391786619089544,3.9990366101264954,0.25590449571609497,0.0,0.5975677371025085,0.9790582060813904,-2.9391786619089544,3.9990366101264954,0.25590449571609497,0.0,0.6452144048393024,0.15612070464188374,0.7511318509819677,0.30898908151734134,0.0,0.372291208396099,0.5080000162124634,0.5519999861717224,True,True,True,False,False,False,False,False,False,0.7333333333333334,0.3,0.9311800000000001,0.8068052565401022,0.7330738441914562,0.6559,0.9790495111189289
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C1_C2_C5,"client_0,client_1,client_4",3,0.019694268703460693,-3.321928873891011,3.999100387096405,0.2549397349357605,0.0,0.6459441781044006,0.9803057312965393,-3.321928873891011,3.999100387096405,0.2549397349357605,0.0,0.6663439522853831,0.09661853074087173,0.7676653738584915,0.30740523344072207,0.0,0.3676066180650937,0.4880000054836273,0.5220000147819519,True,True,True,False,False,False,False,False,False,0.8083333333333333,0.3,0.93154,0.8284642255513092,0.7480987530581904,0.6577,0.9802971250126711
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C1_C3,"client_0,client_2",2,0.0397191047668457,-3.2198187605827115,3.998056948184967,0.2500375211238861,0.0,0.7143798470497131,0.9602808952331543,-3.2198187605827115,3.998056948184967,0.2500375211238861,0.0,0.32717988685142485,0.11249252252172358,0.49716457808612885,0.2993572674833769,0.0,0.24723885098853082,0.48399999737739563,0.5759999752044678,True,False,False,False,False,False,False,False,False,0.8083333333333333,0.5,0.8611800000000002,0.8716487220310118,0.8010429913103148,0.6559,0.9602720551593885
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C1_C3_C4,"client_0,client_2,client_3",3,0.03461861610412598,-0.6999052837491035,3.998265326023102,0.25299277901649475,0.0,0.6100888848304749,0.965381383895874,-0.6999052837491035,3.998265326023102,0.25299277901649475,0.0,0.41356773367684413,0.5042371257123978,0.5511843874097996,0.30420891529548977,0.0,0.35463963241890617,0.5139999985694885,0.5899999737739563,True,True,True,False,False,False,False,False,False,0.7333333333333334,0.3,0.8607600000000001,0.8364694224484042,0.7529533488730263,0.6537999999999999,0.9653731174527972
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C1_C3_C4_C5,"client_0,client_2,client_3,client_4",4,0.03157883882522583,-1.33642723178491,3.998320698738098,0.24823859333992004,0.0,0.5491531491279602,0.9684211611747742,-1.33642723178491,3.998320698738098,0.24823859333992004,0.0,0.4650529601557105,0.40528371312588024,0.5655391937203517,0.2964039671744404,0.0,0.3464559668352766,0.5320000052452087,0.578000009059906,True,False,False,False,False,False,False,False,False,0.7333333333333334,0.3,0.8609400000000001,0.8006390905515434,0.7272494669840046,0.6547000000000001,0.968412624286272
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C1_C3_C5,"client_0,client_2,client_4",3,0.033991217613220215,-3.6234895390225574,3.9981678128242493,0.24532108008861542,0.0,0.6344046592712402,0.9660087823867798,-3.6234895390225574,3.9981678128242493,0.24532108008861542,0.0,0.4241940889762921,0.049738046872705166,0.5259050944883107,0.29161428475183193,0.0,0.25829030301782796,0.4880000054836273,0.5699999928474426,True,False,False,False,False,False,False,False,False,0.7333333333333334,0.5,0.8612200000000001,0.8441172532944543,0.7616023401227499,0.6561,0.9660003157194773
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C1_C4,"client_0,client_3",2,0.03786277770996094,-2.178725134348497,3.998525083065033,0.2464696317911148,0.0,0.6891473531723022,0.9621372222900391,-2.178725134348497,3.998525083065033,0.2464696317911148,0.0,0.3586208149766394,0.27434046422404607,0.6185237263779223,0.29349986244319576,0.0,0.3089969736043607,0.49000000953674316,0.5699999928474426,True,False,False,False,False,False,False,False,False,0.8083333333333333,0.5,0.8609200000000001,0.8744404935450019,0.8008520106156991,0.6546000000000001,0.9621291172232415
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C1_C4_C5,"client_0,client_3,client_4",3,0.033053457736968994,-2.7684531545965,3.998506486415863,0.2390560507774353,0.0,0.5724259614944458,0.966946542263031,-2.7684531545965,3.998506486415863,0.2390560507774353,0.0,0.4400770880192538,0.18266161437211895,0.6137027365298144,0.2813289841604918,0.0,0.30355408461633576,0.5120000243186951,0.5759999752044678,True,False,False,False,False,False,False,False,False,0.7333333333333334,0.5,0.8610600000000002,0.8416034460366499,0.7565470868877021,0.6553000000000001,0.9669382415828129
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C1_C5,"client_0,client_4",2,0.03718763589859009,-3.2023175697540864,3.998336374759674,0.22808940708637238,0.0,0.6950423717498779,0.9628123641014099,-3.2023175697540864,3.998336374759674,0.22808940708637238,0.0,0.3700558070417018,0.11521324968936383,0.569603040932058,0.2633250417624219,0.0,0.2636394278851092,0.4699999988079071,0.5580000281333923,True,False,False,False,False,False,False,False,False,0.8083333333333333,0.5,0.8615600000000001,0.8803523473494442,0.810200331014068,0.6577999999999999,0.9628040229826085
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C2,client_1,1,8.702278137207031e-06,-2.1290141846984625,3.999992549419403,0.2953304052352905,0.0,0.8253094553947449,0.9999912977218628,-2.1290141846984625,3.999992549419403,0.2953304052352905,0.0,0.9997617499666854,0.28206850585083804,0.9989492714433611,0.3737146095796388,0.0,0.5308988273681047,0.42800000309944153,0.49000000953674316,True,True,True,True,True,True,True,False,False,0.8083333333333333,0.5,0.93238,0.890404008728242,0.833779198905335,0.6618999999999999,0.9999816324846846
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C2_C3,"client_1,client_2",2,0.02285933494567871,-1.211918476736173,3.9984729290008545,0.26741331815719604,0.0,0.5945590734481812,0.9771406650543213,-1.211918476736173,3.9984729290008545,0.26741331815719604,0.0,0.6127366852555535,0.4246397875660317,0.6050033221564658,0.3278831189399354,0.0,0.3940525827835973,0.5139999985694885,0.5640000104904175,True,True,True,False,False,False,False,False,False,0.8083333333333333,0.5,0.9312400000000001,0.8837578020201632,0.8185807963953069,0.6561999999999999,0.9771320761528488
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C2_C3_C4,"client_1,client_2,client_3",3,0.02272731065750122,-0.533223423641175,3.9985564947128296,0.26551178097724915,0.0,0.573340117931366,0.9772726893424988,-0.533223423641175,3.9985564947128296,0.26551178097724915,0.0,0.6149728031529768,0.5301494118870455,0.6266668726918738,0.324761364753333,0.0,0.4193100904970458,0.5180000066757202,0.5699999928474426,True,True,True,True,True,False,False,False,False,0.7333333333333334,0.5,0.9306800000000002,0.8454479517800844,0.7649629738148712,0.6534000000000001,0.9772645238759331
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C2_C3_C4_C5,"client_1,client_2,client_3,client_4",4,0.022633075714111328,-0.957743765466148,3.9985386729240417,0.2580602169036865,0.0,0.5001196265220642,0.9773669242858887,-0.957743765466148,3.9985386729240417,0.2580602169036865,0.0,0.6165688764693767,0.46415367259540846,0.6220467574207704,0.31252812966926824,0.0,0.40305948723096474,0.5360000133514404,0.5740000009536743,True,True,True,True,True,False,False,False,False,0.8083333333333333,0.4,0.9309400000000001,0.821097242351245,0.7470996931272128,0.6547,0.9773575358673097
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C2_C3_C5,"client_1,client_2,client_4",3,0.022462844848632812,-1.5800535776652396,3.998444616794586,0.25796690583229065,0.0,0.5175344347953796,0.9775371551513672,-1.5800535776652396,3.998444616794586,0.25796690583229065,0.0,0.6194521056860995,0.3674096721831699,0.5976636741505323,0.31237494085399903,0.0,0.3793800785747602,0.5339999794960022,0.5699999928474426,True,True,True,False,False,False,False,False,False,0.7333333333333334,0.3,0.9313800000000001,0.8428100006505459,0.7615109332566689,0.6569,0.9775288380543783
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C2_C4,"client_1,client_3",2,0.01622980833053589,-0.06044592274702154,3.999117612838745,0.2721770107746124,0.0,0.6668196320533752,0.9837701916694641,-0.06044592274702154,3.999117612838745,0.2721770107746124,0.0,0.7250221087954644,0.6036471871828788,0.772130970224207,0.3357036746087557,0.0,0.4873007881622612,0.4740000069141388,0.5460000038146973,True,True,True,True,True,False,False,False,False,0.8083333333333333,0.3,0.9308200000000002,0.8735739051591919,0.7999207263614552,0.6541,0.983762062565473
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C2_C4_C5,"client_1,client_3,client_4",3,0.019681334495544434,-0.7353728570742533,3.9988580346107483,0.2548770308494568,0.0,0.5258172750473022,0.9803186655044556,-0.7353728570742533,3.9988580346107483,0.2548770308494568,0.0,0.6665630211719479,0.4987233528919691,0.7048379869277006,0.3073022921225086,0.0,0.4354853306228252,0.5220000147819519,0.5720000267028809,True,True,True,True,True,False,False,False,False,0.7333333333333334,0.5,0.93106,0.8473111742409225,0.7661832165094868,0.6553,0.9803096416629168
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C2_C5,"client_1,client_4",2,0.016887247562408447,-3.3667462687008083,3.9988722801208496,0.2523157596588135,0.0,0.5736739635467529,0.9831127524375916,-3.3667462687008083,3.9988722801208496,0.2523157596588135,0.0,0.7138869483401241,0.0896512389242237,0.7085309887664756,0.3030974524029728,0.0,0.3630333256867592,0.5099999904632568,0.5379999876022339,True,True,True,False,False,False,False,False,False,0.8083333333333333,0.5,0.9316200000000001,0.8823117272848697,0.8115448584761442,0.6581,0.9831045606532252
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C3,client_2,1,0.05571538209915161,-0.8858312349766493,3.996344268321991,0.23587723076343536,0.0,0.535926103591919,0.9442846179008484,-0.8858312349766493,3.996344268321991,0.23587723076343536,0.0,0.05624820807707994,0.47533316188344726,0.053169955344036346,0.2761103143433511,0.0,0.17217232792958292,0.5220000147819519,0.6079999804496765,True,False,False,False,False,False,False,False,False,0.8083333333333333,0.5,0.8609400000000001,0.8744446159479539,0.8113188116773686,0.6547,0.9442773524596482
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C3_C4,"client_2,client_3",2,0.040384650230407715,-0.379068236798048,3.997484028339386,0.2479870766401291,0.0,0.5656958818435669,0.9596153497695923,-0.379068236798048,3.997484028339386,0.2479870766401291,0.0,0.3159074297667169,0.5541143071323883,0.34864100622711186,0.29599105212925847,0.0,0.3029307590510951,0.5299999713897705,0.6159999966621399,True,False,False,False,False,False,False,False,False,0.8083333333333333,0.5,0.8602600000000001,0.8683677449778321,0.8002728237815748,0.6513,0.9596073967433189
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C3_C4_C5,"client_2,client_3,client_4",3,0.03422147035598755,-0.8372972416691482,3.9978281259536743,0.2447485327720642,0.0,0.45324525237083435,0.9657785296440125,-0.8372972416691482,3.9978281259536743,0.2447485327720642,0.0,0.4202942589818244,0.48287823441244393,0.4378447703076471,0.2906743336421084,0.0,0.3263383194688047,0.5440000295639038,0.5920000076293945,True,False,False,False,False,False,False,False,False,0.7333333333333334,0.5,0.8607000000000001,0.8421764352441314,0.7606673096743218,0.6535,0.9657705445998095
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C3_C5,"client_2,client_4",2,0.03910714387893677,-1.3835067229811102,3.9973456263542175,0.23897285759449005,0.0,0.47305139899253845,0.9608928561210632,-1.3835067229811102,3.9973456263542175,0.23897285759449005,0.0,0.33754477283465045,0.3979647568336789,0.31276171639600103,0.28119240588587535,0.0,0.2658927303900412,0.5379999876022339,0.5979999899864197,True,False,False,False,False,False,False,False,False,0.8083333333333333,0.5,0.8611000000000001,0.873070789990609,0.8047812017749166,0.6555,0.9608844272739507
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C4,client_3,1,0.05218774080276489,0.38700241479091346,3.997234880924225,0.23567669093608856,0.0,0.7598798274993896,0.9478122591972351,0.38700241479091346,3.997234880924225,0.23567669093608856,0.0,0.11599647066899801,0.6732073022616631,0.28405210377489687,0.2757810880456997,0.0,0.2698073929502515,0.42800000309944153,0.6200000047683716,True,False,False,False,False,False,False,False,False,0.6916666666666667,0.2,0.8592000000000001,0.8716355493234473,0.8080496792940499,0.646,0.9478043067167655
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C4_C5,"client_3,client_4",2,0.03757387399673462,-0.4215144873960526,3.9978724122047424,0.23009778559207916,0.0,0.46480315923690796,0.9624261260032654,-0.4215144873960526,3.9978724122047424,0.23009778559207916,0.0,0.3635140264659444,0.5475156323166398,0.44932552497798106,0.26662219738713994,0.0,0.325395476229541,0.5360000133514404,0.6079999804496765,True,False,False,False,False,False,False,False,False,0.8083333333333333,0.5,0.8607600000000001,0.8718715491084296,0.8015283165252298,0.6537999999999999,0.9624176467395906
client_1_impulse_noise_tta_memo,client_1,impulse_noise,15,7500,8000,500,C5,client_4,1,0.049886226654052734,-3.1175131066702306,3.996761918067932,0.1978916972875595,0.0,0.6442341208457947,0.9501137733459473,-3.1175131066702306,3.996761918067932,0.1978916972875595,0.0,0.15497760853500459,0.1283969129559804,0.16144135234945994,0.21374945208455925,0.0,0.13171306518500084,0.4699999988079071,0.5680000185966492,True,False,False,False,False,False,False,False,False,0.8083333333333333,0.5,0.8617400000000001,0.8806065782226873,0.8218489346030404,0.6587000000000001,0.9501067793205471
client_1_impulse_noise_tta_memo,client_1,impulse_noise,16,8000,8500,500,C1,client_0,1,0.049863994121551514,-2.582477687159553,3.9984177947044373,0.23251144587993622,0.0,0.7304912805557251,0.9501360058784485,-2.582477687159553,3.9984177947044373,0.23251144587993622,0.0,0.15535416473172642,0.21157327596846573,0.590710323408069,0.2705847042411285,0.0,0.24564449366987792,0.4620000123977661,0.5519999861717224,True,False,False,False,False,False,False,False,False,0.8083333333333333,0.3,0.8615,0.8780528315930096,0.8212832280739,0.6575,0.9501286911430681
client_1_impulse_noise_tta_memo,client_1,impulse_noise,16,8000,8500,500,C1_C2,"client_0,client_1",2,0.01605856418609619,-2.8083294201642275,3.999480962753296,0.2737559378147125,0.0,0.6184707283973694,0.9839414358139038,-2.8083294201642275,3.999480962753296,0.2737559378147125,0.0,0.727922500090858,0.17646246826048967,0.866325694948777,0.3382957996272683,0.0,0.42180129258547855,0.4860000014305115,0.5139999985694885,True,True,True,True,True,False,False,False,False,0.8083333333333333,0.5,0.9319000000000002,0.8762438076104248,0.8074125319288548,0.6595,0.9839332243995658
client_1_impulse_noise_tta_memo,client_1,impulse_noise,16,8000,8500,500,C1_C2_C3,"client_0,client_1,client_2",3,0.022542834281921387,-3.37826099130325,3.9988794326782227,0.2673729956150055,0.0,0.6287233829498291,0.9774571657180786,-3.37826099130325,3.9988794326782227,0.2673729956150055,0.0,0.6180973110051324,0.08786116538470982,0.7103852156311324,0.3278169214097344,0.0,0.34883212268614183,0.5059999823570251,0.5479999780654907,True,False,False,False,False,False,False,False,False,0.8083333333333333,0.5,0.9313600000000002,0.8478335016654184,0.7686553539798222,0.6568,0.9774484341671924
client_1_impulse_noise_tta_memo,client_1,impulse_noise,16,8000,8500,500,C1_C2_C3_C4,"client_0,client_1,client_2,client_3",4,0.022747159004211426,-0.8582308450422715,3.9988430738449097,0.2652904987335205,0.0,0.5638729333877563,0.9772528409957886,-0.8582308450422715,3.9988430738449097,0.2652904987335205,0.0,0.6146366283178336,0.4796239059515082,0.7009595624024599,0.3243980856241813,0.0,0.4239236364591966,0.5099999904632568,0.5640000104904175,True,True,True,True,True,False,False,False,False,0.7333333333333334,0.3,0.9310200000000002,0.8148570955753549,0.7373130307473869,0.6551,0.9772444107102574
